OS                           : Linux-5.14.21-150400.24.81_12.0.87-cray_shasta_c-x86_64-with-glibc2.31
Python Version               : 3.9.19
CuPy Version                 : 13.0.0
CuPy Platform                : NVIDIA CUDA
NumPy Version                : 1.26.4
SciPy Version                : 1.13.0
Cython Build Version         : 0.29.36
Cython Runtime Version       : None
CUDA Root                    : /opt/nvidia/hpc_sdk/Linux_x86_64/23.9/cuda/12.2
nvcc PATH                    : /opt/nvidia/hpc_sdk/Linux_x86_64/23.9/cuda/12.2/bin/nvcc
CUDA Build Version           : 12020
CUDA Driver Version          : 12020
CUDA Runtime Version         : 12020 (linked to CuPy) / 12020 (locally installed)
cuBLAS Version               : (available)
cuFFT Version                : 11008
cuRAND Version               : 10303
cuSOLVER Version             : (11, 5, 0)
cuSPARSE Version             : (available)
NVRTC Version                : (12, 2)
Thrust Version               : 200200
CUB Build Version            : 200200
Jitify Build Version         : <unknown>
cuDNN Build Version          : 8801
cuDNN Version                : 8903
NCCL Build Version           : None
NCCL Runtime Version         : None
cuTENSOR Version             : None
cuSPARSELt Build Version     : None
Device 0 Name                : NVIDIA A100-SXM4-80GB
Device 0 Compute Capability  : 80
Device 0 PCI Bus ID          : 0000:03:00.0
None
Sizes of ptrain and pdot:
[(80000, 14, 14), (80000, 14, 14)]
Loss at truetheta:
4.92327668816209e-13
len(theta) = 5565
len(jac) = 15680000
 
LSMR            Least-squares solution of  Ax = b

The matrix A has 31360000 rows and 5565 columns
damp = 0.00000000000000e+00

atol = 1.00e-16                 conlim = 1.00e+08

btol = 1.00e-16             maxiter =   200000

 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
   440  9.80806e-02  8.719e-04  1.719e-02   7.8e-07  7.7e-04  2.6e+04  1.2e+01
   450  9.80808e-02  6.099e-04  1.235e-02   5.5e-07  7.8e-04  2.6e+04  1.7e+01
   460  9.80811e-02  4.463e-04  8.797e-03   4.0e-07  7.5e-04  2.6e+04  1.6e+01
   470  9.80813e-02  3.512e-04  6.453e-03   3.1e-07  7.0e-04  2.6e+04  1.9e+01
   480  9.80815e-02  2.911e-04  4.946e-03   2.6e-07  6.4e-04  2.7e+04  1.6e+01
   490  9.80817e-02  2.488e-04  4.093e-03   2.2e-07  6.1e-04  2.7e+04  2.1e+01
   500  9.80819e-02  2.078e-04  3.402e-03   1.9e-07  6.0e-04  2.7e+04  1.4e+01
   510  9.80821e-02  1.685e-04  2.861e-03   1.5e-07  6.2e-04  2.8e+04  1.8e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
   520  9.80824e-02  1.232e-04  2.269e-03   1.1e-07  6.6e-04  2.8e+04  1.4e+01
   530  9.80826e-02  8.409e-05  1.715e-03   7.5e-08  7.3e-04  2.8e+04  1.0e+01
   540  9.80828e-02  5.218e-05  1.196e-03   4.7e-08  8.1e-04  2.8e+04  9.7e+00
   550  9.80829e-02  3.290e-05  8.109e-04   2.9e-08  8.6e-04  2.9e+04  1.1e+01
   560  9.80829e-02  2.079e-05  5.254e-04   1.9e-08  8.8e-04  2.9e+04  1.5e+01
   570  9.80830e-02  1.487e-05  3.585e-04   1.3e-08  8.3e-04  2.9e+04  1.1e+01
   580  9.80830e-02  1.121e-05  2.420e-04   1.0e-08  7.4e-04  2.9e+04  9.7e+00
   590  9.80830e-02  9.296e-06  1.801e-04   8.3e-09  6.5e-04  3.0e+04  1.3e+01
   600  9.80831e-02  7.663e-06  1.341e-04   6.9e-09  5.9e-04  3.0e+04  1.2e+01
   610  9.80831e-02  6.645e-06  1.121e-04   6.0e-09  5.6e-04  3.0e+04  2.6e+01
   620  9.80831e-02  5.442e-06  9.138e-05   4.9e-09  5.5e-04  3.0e+04  1.1e+01
   630  9.80831e-02  4.338e-06  7.529e-05   3.9e-09  5.7e-04  3.1e+04  1.7e+01
   640  9.80831e-02  3.197e-06  5.944e-05   2.9e-09  6.0e-04  3.1e+04  1.4e+01
   650  9.80831e-02  2.122e-06  4.398e-05   1.9e-09  6.7e-04  3.1e+04  1.8e+01
   660  9.80832e-02  1.342e-06  3.127e-05   1.2e-09  7.4e-04  3.1e+04  1.3e+01
   670  9.80832e-02  8.372e-07  2.114e-05   7.5e-10  8.0e-04  3.2e+04  2.0e+01
   680  9.80832e-02  5.437e-07  1.348e-05   4.9e-10  7.8e-04  3.2e+04  9.7e+00
   690  9.80832e-02  4.072e-07  8.688e-06   3.6e-10  6.7e-04  3.2e+04  2.0e+01
   700  9.80832e-02  3.322e-07  5.565e-06   3.0e-10  5.2e-04  3.2e+04  9.7e+00
   710  9.80832e-02  3.011e-07  4.283e-06   2.7e-10  4.4e-04  3.2e+04  9.7e+00
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
   720  9.80832e-02  2.767e-07  3.392e-06   2.5e-10  3.8e-04  3.3e+04  1.6e+01
   730  9.80832e-02  2.555e-07  2.725e-06   2.3e-10  3.2e-04  3.3e+04  1.8e+01
   740  9.80832e-02  2.365e-07  2.187e-06   2.1e-10  2.8e-04  3.3e+04  1.4e+01
   750  9.80832e-02  2.213e-07  1.735e-06   2.0e-10  2.4e-04  3.3e+04  2.0e+01
   760  9.80832e-02  2.113e-07  1.367e-06   1.9e-10  1.9e-04  3.4e+04  1.3e+01
   770  9.80832e-02  2.037e-07  9.048e-07   1.8e-10  1.3e-04  3.4e+04  1.7e+01
   780  9.80832e-02  2.013e-07  5.890e-07   1.8e-10  8.6e-05  3.4e+04  1.5e+01
   790  9.80832e-02  2.006e-07  3.763e-07   1.8e-10  5.5e-05  3.4e+04  9.7e+00
   800  9.80832e-02  2.004e-07  2.359e-07   1.8e-10  3.4e-05  3.4e+04  9.7e+00
   810  9.80832e-02  2.003e-07  1.523e-07   1.8e-10  2.2e-05  3.5e+04  9.7e+00
   820  9.80832e-02  2.003e-07  9.973e-08   1.8e-10  1.4e-05  3.5e+04  9.7e+00
   830  9.80832e-02  2.003e-07  7.112e-08   1.8e-10  1.0e-05  3.5e+04  1.1e+01
   840  9.80832e-02  2.003e-07  4.859e-08   1.8e-10  6.9e-06  3.5e+04  9.7e+00
   850  9.80832e-02  2.003e-07  3.762e-08   1.8e-10  5.3e-06  3.6e+04  1.5e+01
   860  9.80832e-02  2.003e-07  3.155e-08   1.8e-10  4.4e-06  3.6e+04  2.3e+01
   870  9.80832e-02  2.003e-07  2.550e-08   1.8e-10  3.5e-06  3.6e+04  1.4e+01
   880  9.80832e-02  2.003e-07  2.104e-08   1.8e-10  2.9e-06  3.6e+04  1.8e+01
   890  9.80832e-02  2.003e-07  1.557e-08   1.8e-10  2.1e-06  3.6e+04  1.6e+01
   900  9.80832e-02  2.003e-07  1.082e-08   1.8e-10  1.5e-06  3.7e+04  2.0e+01
   910  9.80832e-02  2.003e-07  7.326e-09   1.8e-10  1.0e-06  3.7e+04  1.5e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
   920  9.80832e-02  2.003e-07  4.396e-09   1.8e-10  5.9e-07  3.7e+04  1.4e+01
   930  9.80832e-02  2.003e-07  2.857e-09   1.8e-10  3.8e-07  3.7e+04  1.4e+01
   940  9.80832e-02  2.003e-07  1.795e-09   1.8e-10  2.4e-07  3.7e+04  1.4e+01
   950  9.80832e-02  2.003e-07  1.221e-09   1.8e-10  1.6e-07  3.8e+04  1.4e+01
   960  9.80832e-02  2.003e-07  8.037e-10   1.8e-10  1.1e-07  3.8e+04  1.4e+01
   970  9.80832e-02  2.003e-07  5.988e-10   1.8e-10  7.9e-08  3.8e+04  1.4e+01
   980  9.80832e-02  2.003e-07  4.754e-10   1.8e-10  6.2e-08  3.8e+04  1.7e+01
   990  9.80832e-02  2.003e-07  3.792e-10   1.8e-10  4.9e-08  3.8e+04  1.4e+01
  1000  9.80832e-02  2.003e-07  3.261e-10   1.8e-10  4.2e-08  3.8e+04  1.4e+01
  1010  9.80832e-02  2.003e-07  2.680e-10   1.8e-10  3.5e-08  3.9e+04  1.4e+01
  1020  9.80832e-02  2.003e-07  2.117e-10   1.8e-10  2.7e-08  3.9e+04  1.4e+01
  1030  9.80832e-02  2.003e-07  1.585e-10   1.8e-10  2.0e-08  3.9e+04  1.4e+01
  1040  9.80832e-02  2.003e-07  1.040e-10   1.8e-10  1.3e-08  3.9e+04  1.8e+01
  1050  9.80832e-02  2.003e-07  6.306e-11   1.8e-10  8.0e-09  3.9e+04  1.4e+01
  1060  9.80832e-02  2.003e-07  3.793e-11   1.8e-10  4.8e-09  4.0e+04  1.4e+01
  1070  9.80832e-02  2.003e-07  2.514e-11   1.8e-10  3.2e-09  4.0e+04  1.4e+01
  1080  9.80832e-02  2.003e-07  1.659e-11   1.8e-10  2.1e-09  4.0e+04  1.4e+01
  1090  9.80832e-02  2.003e-07  1.147e-11   1.8e-10  1.4e-09  4.0e+04  2.2e+01
  1100  9.80832e-02  2.003e-07  8.693e-12   1.8e-10  1.1e-09  4.0e+04  1.8e+01
  1110  9.80832e-02  2.003e-07  6.799e-12   1.8e-10  8.4e-10  4.1e+04  1.8e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1120  9.80832e-02  2.003e-07  5.695e-12   1.8e-10  7.0e-10  4.1e+04  1.4e+01
  1130  9.80832e-02  2.003e-07  4.703e-12   1.8e-10  5.7e-10  4.1e+04  1.4e+01
  1140  9.80832e-02  2.003e-07  3.842e-12   1.8e-10  4.7e-10  4.1e+04  2.0e+01
  1150  9.80832e-02  2.003e-07  2.946e-12   1.8e-10  3.6e-10  4.1e+04  1.6e+01
  1160  9.80832e-02  2.003e-07  2.104e-12   1.8e-10  2.5e-10  4.1e+04  1.4e+01
  1170  9.80832e-02  2.003e-07  1.369e-12   1.8e-10  1.6e-10  4.2e+04  1.4e+01
  1180  9.80832e-02  2.003e-07  8.976e-13   1.8e-10  1.1e-10  4.2e+04  1.4e+01
  1190  9.80832e-02  2.003e-07  5.393e-13   1.8e-10  6.4e-11  4.2e+04  1.4e+01
  1200  9.80832e-02  2.003e-07  3.485e-13   1.8e-10  4.1e-11  4.2e+04  1.4e+01
  1210  9.80832e-02  2.003e-07  2.234e-13   1.8e-10  2.6e-11  4.2e+04  1.4e+01
  1220  9.80832e-02  2.003e-07  1.462e-13   1.8e-10  1.7e-11  4.3e+04  1.4e+01
  1230  9.80832e-02  2.003e-07  9.539e-14   1.8e-10  1.1e-11  4.3e+04  2.5e+01
  1240  9.80832e-02  2.003e-07  6.670e-14   1.8e-10  7.8e-12  4.3e+04  1.4e+01
  1250  9.80832e-02  2.003e-07  5.163e-14   1.8e-10  6.0e-12  4.3e+04  1.8e+01
  1260  9.80832e-02  2.003e-07  4.166e-14   1.8e-10  4.8e-12  4.3e+04  1.4e+01
  1270  9.80832e-02  2.003e-07  3.527e-14   1.8e-10  4.1e-12  4.3e+04  1.4e+01
  1280  9.80832e-02  2.003e-07  2.859e-14   1.8e-10  3.3e-12  4.4e+04  1.4e+01
  1290  9.80832e-02  2.003e-07  2.197e-14   1.8e-10  2.5e-12  4.4e+04  1.4e+01
  1300  9.80832e-02  2.003e-07  1.613e-14   1.8e-10  1.8e-12  4.4e+04  1.4e+01
  1310  9.80832e-02  2.003e-07  1.079e-14   1.8e-10  1.2e-12  4.4e+04  1.4e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1320  9.80832e-02  2.003e-07  7.226e-15   1.8e-10  8.2e-13  4.4e+04  1.4e+01
  1330  9.80832e-02  2.003e-07  4.591e-15   1.8e-10  5.2e-13  4.4e+04  1.4e+01
  1340  9.80832e-02  2.003e-07  3.056e-15   1.8e-10  3.4e-13  4.5e+04  1.9e+01
  1350  9.80832e-02  2.003e-07  1.988e-15   1.8e-10  2.2e-13  4.5e+04  1.4e+01
  1360  9.80832e-02  2.003e-07  1.456e-15   1.8e-10  1.6e-13  4.5e+04  1.4e+01
  1370  9.80832e-02  2.003e-07  1.219e-15   1.8e-10  1.4e-13  4.5e+04  1.4e+01
  1380  9.80832e-02  2.003e-07  1.013e-15   1.8e-10  1.1e-13  4.5e+04  1.4e+01
  1390  9.80832e-02  2.003e-07  8.525e-16   1.8e-10  9.4e-14  4.5e+04  1.4e+01
  1400  9.80832e-02  2.003e-07  6.721e-16   1.8e-10  7.4e-14  4.6e+04  1.4e+01
  1410  9.80832e-02  2.003e-07  4.964e-16   1.8e-10  5.4e-14  4.6e+04  1.8e+01
  1420  9.80832e-02  2.003e-07  3.469e-16   1.8e-10  3.8e-14  4.6e+04  1.4e+01
  1430  9.80832e-02  2.003e-07  2.202e-16   1.8e-10  2.4e-14  4.6e+04  1.6e+01
  1440  9.80832e-02  2.003e-07  1.376e-16   1.8e-10  1.5e-14  4.6e+04  1.4e+01
  1450  9.80832e-02  2.003e-07  8.854e-17   1.8e-10  9.5e-15  4.6e+04  1.4e+01
  1460  9.80832e-02  2.003e-07  5.423e-17   1.8e-10  5.8e-15  4.7e+04  1.5e+01
  1470  9.80832e-02  2.003e-07  2.958e-17   1.8e-10  3.2e-15  4.7e+04  1.4e+01
  1480  9.80832e-02  2.003e-07  1.855e-17   1.8e-10  2.0e-15  4.7e+04  2.1e+01
  1490  9.80832e-02  2.003e-07  1.270e-17   1.8e-10  1.3e-15  4.7e+04  2.1e+01
  1500  9.80832e-02  2.003e-07  9.408e-18   1.8e-10  1.0e-15  4.7e+04  1.6e+01
  1510  9.80832e-02  2.003e-07  7.665e-18   1.8e-10  8.1e-16  4.7e+04  1.9e+01
 
   itn      x(1)       norm r    norm Ar  compatible   LS      norm A   cond A
  1520  9.80832e-02  2.003e-07  6.389e-18   1.8e-10  6.7e-16  4.7e+04  1.4e+01
  1530  9.80832e-02  2.003e-07  5.581e-18   1.8e-10  5.8e-16  4.8e+04  2.1e+01
  1540  9.80832e-02  2.003e-07  4.347e-18   1.8e-10  4.5e-16  4.8e+04  1.4e+01
  1550  9.80832e-02  2.003e-07  3.415e-18   1.8e-10  3.6e-16  4.8e+04  1.4e+01
  1560  9.80832e-02  2.003e-07  2.467e-18   1.8e-10  2.6e-16  4.8e+04  1.4e+01
  1570  9.80832e-02  2.003e-07  1.602e-18   1.8e-10  1.7e-16  4.8e+04  1.4e+01
  1577  9.80832e-02  2.003e-07  1.073e-18   1.8e-10  1.1e-16  4.8e+04  1.5e+01
 
LSMR finished
The least-squares solution is good enough for this machine
istop =       5    normr = 2.0e-07
    normA = 4.8e+04    normAr = 1.1e-18
itn   =    1577    condA = 1.5e+01
    normx = 3.1e+00
  1577  9.80832e-02   2.003e-07  1.073e-18
   1.8e-10  1.1e-16   4.8e+04  1.5e+01
loss = 4.0103498622016725e-14
